filename,n_rows,n_cols,file_path
980340154.dcm,4096,3328,../train_images/41220/980340154.dcm
1142104100.dcm,4096,3328,../train_images/41222/1142104100.dcm
1634134111.dcm,4096,3328,../train_images/41222/1634134111.dcm
1765823708.dcm,4096,3328,../train_images/41222/1765823708.dcm
968613987.dcm,4096,3328,../train_images/41222/968613987.dcm
1056281364.dcm,3328,2560,../train_images/41226/1056281364.dcm
1255289419.dcm,3328,2560,../train_images/41226/1255289419.dcm
864636493.dcm,3328,2560,../train_images/41226/864636493.dcm
957538468.dcm,3328,2560,../train_images/41226/957538468.dcm
1362396794.dcm,4096,3328,../train_images/41233/1362396794.dcm
1601605596.dcm,4096,3328,../train_images/41233/1601605596.dcm
212402914.dcm,4096,3328,../train_images/41233/212402914.dcm
537517262.dcm,4096,3328,../train_images/41233/537517262.dcm
1152046649.dcm,3328,2560,../train_images/41238/1152046649.dcm
1501389969.dcm,3328,2560,../train_images/41238/1501389969.dcm
1969581106.dcm,3328,2560,../train_images/41238/1969581106.dcm
899283143.dcm,3328,2560,../train_images/41238/899283143.dcm
1123624146.dcm,4096,3328,../train_images/41240/1123624146.dcm
1125439820.dcm,4096,3328,../train_images/41240/1125439820.dcm
1483131482.dcm,4096,3328,../train_images/41240/1483131482.dcm
1869401422.dcm,4096,3328,../train_images/41240/1869401422.dcm
459302779.dcm,4096,3328,../train_images/41240/459302779.dcm
608065348.dcm,4096,3328,../train_images/41240/608065348.dcm
1031578360.dcm,4096,3328,../train_images/41244/1031578360.dcm
1067018366.dcm,4096,3328,../train_images/41244/1067018366.dcm
1299636013.dcm,4096,3328,../train_images/41244/1299636013.dcm
1349287629.dcm,4096,3328,../train_images/41244/1349287629.dcm
608271591.dcm,4096,3328,../train_images/41244/608271591.dcm
847023466.dcm,4096,3328,../train_images/41244/847023466.dcm
859200134.dcm,4096,3328,../train_images/41244/859200134.dcm
1003050205.dcm,5355,4915,../train_images/4125/1003050205.dcm
1950854719.dcm,5355,4915,../train_images/4125/1950854719.dcm
647338338.dcm,5355,4915,../train_images/4125/647338338.dcm
991985380.dcm,5355,4915,../train_images/4125/991985380.dcm
1025914454.dcm,3328,2560,../train_images/41250/1025914454.dcm
1759374759.dcm,3328,2560,../train_images/41250/1759374759.dcm
1854187121.dcm,3328,2560,../train_images/41250/1854187121.dcm
513700972.dcm,3328,2560,../train_images/41250/513700972.dcm
515472001.dcm,3328,2560,../train_images/41250/515472001.dcm
1060193496.dcm,4096,3328,../train_images/41251/1060193496.dcm
1905340982.dcm,4096,3328,../train_images/41251/1905340982.dcm
453463143.dcm,4096,3328,../train_images/41251/453463143.dcm
929642005.dcm,4096,3328,../train_images/41251/929642005.dcm
1140574500.dcm,3328,2560,../train_images/41257/1140574500.dcm
1693639087.dcm,3328,2560,../train_images/41257/1693639087.dcm
1895967901.dcm,3328,2560,../train_images/41257/1895967901.dcm
1976918226.dcm,3328,2560,../train_images/41257/1976918226.dcm
1472204045.dcm,4096,3328,../train_images/41266/1472204045.dcm
1658329732.dcm,4096,3328,../train_images/41266/1658329732.dcm
480847000.dcm,4096,3328,../train_images/41266/480847000.dcm
697506968.dcm,4096,3328,../train_images/41266/697506968.dcm
972159317.dcm,4096,3328,../train_images/41266/972159317.dcm
1820076528.dcm,4096,3328,../train_images/41271/1820076528.dcm
416931301.dcm,4096,3328,../train_images/41271/416931301.dcm
582705994.dcm,4096,3328,../train_images/41271/582705994.dcm
593125353.dcm,4096,3328,../train_images/41271/593125353.dcm
721427853.dcm,4096,3328,../train_images/41271/721427853.dcm
105070819.dcm,2776,2082,../train_images/41277/105070819.dcm
1197044089.dcm,2776,2082,../train_images/41277/1197044089.dcm
2065737478.dcm,2776,2082,../train_images/41277/2065737478.dcm
788858525.dcm,2776,2082,../train_images/41277/788858525.dcm
119769338.dcm,4096,3328,../train_images/4128/119769338.dcm
1362541327.dcm,4096,3328,../train_images/4128/1362541327.dcm
1852330331.dcm,4096,3328,../train_images/4128/1852330331.dcm
881863261.dcm,4096,3328,../train_images/4128/881863261.dcm
1396319164.dcm,4096,3328,../train_images/41280/1396319164.dcm
1635845489.dcm,4096,3328,../train_images/41280/1635845489.dcm
308539356.dcm,4096,3328,../train_images/41280/308539356.dcm
823693840.dcm,4096,3328,../train_images/41280/823693840.dcm
1082383758.dcm,3328,2560,../train_images/41284/1082383758.dcm
1592189817.dcm,3328,2560,../train_images/41284/1592189817.dcm
307628639.dcm,3328,2560,../train_images/41284/307628639.dcm
37868550.dcm,3328,2560,../train_images/41284/37868550.dcm
477415476.dcm,3328,2560,../train_images/41284/477415476.dcm
1245313065.dcm,3062,2394,../train_images/41285/1245313065.dcm
486986126.dcm,3062,2394,../train_images/41285/486986126.dcm
691141870.dcm,3062,2394,../train_images/41285/691141870.dcm
835528198.dcm,3062,2394,../train_images/41285/835528198.dcm
1001807729.dcm,4096,3328,../train_images/4129/1001807729.dcm
1936733454.dcm,4096,3328,../train_images/4129/1936733454.dcm
2010738508.dcm,4096,3328,../train_images/4129/2010738508.dcm
6860346.dcm,4096,3328,../train_images/4129/6860346.dcm
326657010.dcm,3328,2560,../train_images/41293/326657010.dcm
373540448.dcm,3328,2560,../train_images/41293/373540448.dcm
581121349.dcm,3328,2560,../train_images/41293/581121349.dcm
72716533.dcm,3328,2560,../train_images/41293/72716533.dcm
1088595054.dcm,4096,3328,../train_images/41304/1088595054.dcm
1332099145.dcm,4096,3328,../train_images/41304/1332099145.dcm
1613563604.dcm,4096,3328,../train_images/41304/1613563604.dcm
737227961.dcm,4096,3328,../train_images/41304/737227961.dcm
222440387.dcm,2776,2082,../train_images/41315/222440387.dcm
33105730.dcm,2776,2082,../train_images/41315/33105730.dcm
698291720.dcm,2776,2082,../train_images/41315/698291720.dcm
976820832.dcm,2776,2082,../train_images/41315/976820832.dcm
1289388174.dcm,4096,3328,../train_images/41318/1289388174.dcm
1745610701.dcm,4096,3328,../train_images/41318/1745610701.dcm
200814757.dcm,4096,3328,../train_images/41318/200814757.dcm
961504573.dcm,4096,3328,../train_images/41318/961504573.dcm
1011107668.dcm,4096,3328,../train_images/41328/1011107668.dcm
1071854989.dcm,4096,3328,../train_images/41328/1071854989.dcm
1862116180.dcm,4096,3328,../train_images/41328/1862116180.dcm
29028915.dcm,4096,3328,../train_images/41328/29028915.dcm
1601861549.dcm,4096,3328,../train_images/41330/1601861549.dcm
263599635.dcm,4096,3328,../train_images/41330/263599635.dcm
428839698.dcm,4096,3328,../train_images/41330/428839698.dcm
471439234.dcm,4096,3328,../train_images/41330/471439234.dcm
1320253064.dcm,4096,3328,../train_images/41334/1320253064.dcm
1535308275.dcm,4096,3328,../train_images/41334/1535308275.dcm
1950526338.dcm,4096,3328,../train_images/41334/1950526338.dcm
2122919909.dcm,4096,3328,../train_images/41334/2122919909.dcm
1065794156.dcm,3328,2560,../train_images/41347/1065794156.dcm
1188748074.dcm,3328,2560,../train_images/41347/1188748074.dcm
1587941631.dcm,3328,2560,../train_images/41347/1587941631.dcm
17665569.dcm,3328,2560,../train_images/41347/17665569.dcm
2141240688.dcm,3328,2560,../train_images/41347/2141240688.dcm
33513965.dcm,3328,2560,../train_images/41347/33513965.dcm
378882295.dcm,3328,2560,../train_images/41347/378882295.dcm
380648750.dcm,3328,2560,../train_images/41347/380648750.dcm
528751940.dcm,3328,2560,../train_images/41347/528751940.dcm
1364838499.dcm,2776,2082,../train_images/4135/1364838499.dcm
1992913199.dcm,2776,2082,../train_images/4135/1992913199.dcm
354138937.dcm,2776,2082,../train_images/4135/354138937.dcm
385375520.dcm,2776,2082,../train_images/4135/385375520.dcm
1135851664.dcm,2776,2082,../train_images/41352/1135851664.dcm
1876010959.dcm,2776,2082,../train_images/41352/1876010959.dcm
195518903.dcm,2776,2082,../train_images/41352/195518903.dcm
991645917.dcm,2776,2082,../train_images/41352/991645917.dcm
1118201360.dcm,5355,4915,../train_images/41356/1118201360.dcm
1353947418.dcm,5355,4915,../train_images/41356/1353947418.dcm
609446219.dcm,5355,4915,../train_images/41356/609446219.dcm
610438990.dcm,5355,4915,../train_images/41356/610438990.dcm
1299196446.dcm,4096,3328,../train_images/41357/1299196446.dcm
1719714409.dcm,4096,3328,../train_images/41357/1719714409.dcm
1802475652.dcm,4096,3328,../train_images/41357/1802475652.dcm
1938986344.dcm,4096,3328,../train_images/41357/1938986344.dcm
333611587.dcm,4096,3328,../train_images/41357/333611587.dcm
791981192.dcm,4096,3328,../train_images/41357/791981192.dcm
1281003638.dcm,5355,4915,../train_images/41358/1281003638.dcm
1628596304.dcm,5355,4915,../train_images/41358/1628596304.dcm
1833284515.dcm,5355,4915,../train_images/41358/1833284515.dcm
1848177738.dcm,5355,4915,../train_images/41358/1848177738.dcm
1030582639.dcm,4096,3328,../train_images/41359/1030582639.dcm
1124960416.dcm,4096,3328,../train_images/41359/1124960416.dcm
1666009039.dcm,4096,3328,../train_images/41359/1666009039.dcm
1774492404.dcm,4096,3328,../train_images/41359/1774492404.dcm
1802579446.dcm,4096,3328,../train_images/41359/1802579446.dcm
158452816.dcm,3328,2560,../train_images/41369/158452816.dcm
1721828196.dcm,3328,2560,../train_images/41369/1721828196.dcm
1744269506.dcm,3328,2560,../train_images/41369/1744269506.dcm
2123080291.dcm,3328,2560,../train_images/41369/2123080291.dcm
699694527.dcm,3328,2560,../train_images/41369/699694527.dcm
1499268477.dcm,2776,2082,../train_images/41374/1499268477.dcm
2125869906.dcm,2776,2082,../train_images/41374/2125869906.dcm
380893439.dcm,2776,2082,../train_images/41374/380893439.dcm
50992419.dcm,2776,2082,../train_images/41374/50992419.dcm
1143204221.dcm,4096,3328,../train_images/41379/1143204221.dcm
1822161446.dcm,4096,3328,../train_images/41379/1822161446.dcm
416657098.dcm,4096,3328,../train_images/41379/416657098.dcm
691739660.dcm,4096,3328,../train_images/41379/691739660.dcm
1428624199.dcm,5355,4915,../train_images/4138/1428624199.dcm
2018875637.dcm,5355,4915,../train_images/4138/2018875637.dcm
44656875.dcm,5355,4915,../train_images/4138/44656875.dcm
664931495.dcm,5355,4915,../train_images/4138/664931495.dcm
1452644344.dcm,3062,2394,../train_images/41397/1452644344.dcm
2018080321.dcm,3062,2394,../train_images/41397/2018080321.dcm
38349688.dcm,3062,2394,../train_images/41397/38349688.dcm
996034078.dcm,3062,2394,../train_images/41397/996034078.dcm
2066032618.dcm,4096,3328,../train_images/41399/2066032618.dcm
303223991.dcm,4096,3328,../train_images/41399/303223991.dcm
627504058.dcm,4096,3328,../train_images/41399/627504058.dcm
791229682.dcm,4096,3328,../train_images/41399/791229682.dcm
1496089294.dcm,3328,2560,../train_images/41401/1496089294.dcm
1499340598.dcm,3328,2560,../train_images/41401/1499340598.dcm
1685221723.dcm,3328,2560,../train_images/41401/1685221723.dcm
586962607.dcm,3328,2560,../train_images/41401/586962607.dcm
648502292.dcm,3328,2560,../train_images/41401/648502292.dcm
1230687670.dcm,2294,1914,../train_images/41402/1230687670.dcm
1801724071.dcm,2294,1914,../train_images/41402/1801724071.dcm
2120577936.dcm,2294,1914,../train_images/41402/2120577936.dcm
5957358.dcm,2294,1914,../train_images/41402/5957358.dcm
1276505935.dcm,3328,2560,../train_images/41403/1276505935.dcm
1573072220.dcm,3328,2560,../train_images/41403/1573072220.dcm
1615621085.dcm,3328,2560,../train_images/41403/1615621085.dcm
956301032.dcm,3328,2560,../train_images/41403/956301032.dcm
1239185331.dcm,5355,4915,../train_images/41415/1239185331.dcm
842224092.dcm,5355,4915,../train_images/41415/842224092.dcm
96062931.dcm,5355,4915,../train_images/41415/96062931.dcm
980084329.dcm,5355,4915,../train_images/41415/980084329.dcm
1142863320.dcm,4096,3328,../train_images/41421/1142863320.dcm
1759754704.dcm,4096,3328,../train_images/41421/1759754704.dcm
1920305979.dcm,4096,3328,../train_images/41421/1920305979.dcm
2064683892.dcm,4096,3328,../train_images/41421/2064683892.dcm
2075366640.dcm,4096,3328,../train_images/41421/2075366640.dcm
433203116.dcm,4096,3328,../train_images/41421/433203116.dcm
1250427313.dcm,5355,4915,../train_images/41426/1250427313.dcm
1423708168.dcm,5355,4915,../train_images/41426/1423708168.dcm
1430252774.dcm,5355,4915,../train_images/41426/1430252774.dcm
150100384.dcm,5355,4915,../train_images/41426/150100384.dcm
149113200.dcm,3328,2560,../train_images/41434/149113200.dcm
1818301451.dcm,3328,2560,../train_images/41434/1818301451.dcm
452547517.dcm,3328,2560,../train_images/41434/452547517.dcm
524791142.dcm,3328,2560,../train_images/41434/524791142.dcm
617660341.dcm,3328,2560,../train_images/41434/617660341.dcm
1481189562.dcm,3328,2560,../train_images/41447/1481189562.dcm
1619599680.dcm,3328,2560,../train_images/41447/1619599680.dcm
1713677982.dcm,3328,2560,../train_images/41447/1713677982.dcm
342490177.dcm,3328,2560,../train_images/41447/342490177.dcm
1204850506.dcm,5355,4915,../train_images/41463/1204850506.dcm
1605327403.dcm,5355,4915,../train_images/41463/1605327403.dcm
1782615863.dcm,5355,4915,../train_images/41463/1782615863.dcm
862791945.dcm,5355,4915,../train_images/41463/862791945.dcm
1371081369.dcm,4096,3328,../train_images/4147/1371081369.dcm
1402136160.dcm,4096,3328,../train_images/4147/1402136160.dcm
1605384630.dcm,4096,3328,../train_images/4147/1605384630.dcm
584356349.dcm,4096,3328,../train_images/4147/584356349.dcm
1345982868.dcm,3328,2560,../train_images/41482/1345982868.dcm
1387838189.dcm,3328,2560,../train_images/41482/1387838189.dcm
1612101003.dcm,3328,2560,../train_images/41482/1612101003.dcm
4300560.dcm,3328,2560,../train_images/41482/4300560.dcm
551483369.dcm,3328,2560,../train_images/41482/551483369.dcm
912079001.dcm,3328,2560,../train_images/41482/912079001.dcm
1312961635.dcm,2294,1914,../train_images/41487/1312961635.dcm
1332086842.dcm,2294,1914,../train_images/41487/1332086842.dcm
1334223766.dcm,2294,1914,../train_images/41487/1334223766.dcm
166026522.dcm,2294,1914,../train_images/41487/166026522.dcm
220272717.dcm,2294,1914,../train_images/41487/220272717.dcm
230799633.dcm,2294,1914,../train_images/41487/230799633.dcm
529159865.dcm,2294,1914,../train_images/41487/529159865.dcm
939104421.dcm,2294,1914,../train_images/41487/939104421.dcm
1605655046.dcm,4096,3328,../train_images/41488/1605655046.dcm
384144023.dcm,4096,3328,../train_images/41488/384144023.dcm
60208436.dcm,4096,3328,../train_images/41488/60208436.dcm
613850675.dcm,4096,3328,../train_images/41488/613850675.dcm
954197600.dcm,4096,3328,../train_images/41488/954197600.dcm
2100522301.dcm,2776,2082,../train_images/41499/2100522301.dcm
385296792.dcm,2776,2082,../train_images/41499/385296792.dcm
745445803.dcm,2776,2082,../train_images/41499/745445803.dcm
823412712.dcm,2776,2082,../train_images/41499/823412712.dcm
1795139574.dcm,4096,3328,../train_images/415/1795139574.dcm
199430492.dcm,4096,3328,../train_images/415/199430492.dcm
789795536.dcm,4096,3328,../train_images/415/789795536.dcm
817259312.dcm,4096,3328,../train_images/415/817259312.dcm
893460795.dcm,4096,3328,../train_images/415/893460795.dcm
1578359757.dcm,2776,2082,../train_images/41502/1578359757.dcm
19299488.dcm,2776,2082,../train_images/41502/19299488.dcm
1999828348.dcm,2776,2082,../train_images/41502/1999828348.dcm
414692454.dcm,2776,2082,../train_images/41502/414692454.dcm
1391808117.dcm,2776,2082,../train_images/41504/1391808117.dcm
1741004156.dcm,2776,2082,../train_images/41504/1741004156.dcm
387879566.dcm,2776,2082,../train_images/41504/387879566.dcm
824183100.dcm,2776,2082,../train_images/41504/824183100.dcm
1160019819.dcm,3328,2560,../train_images/41507/1160019819.dcm
1461008055.dcm,3328,2560,../train_images/41507/1461008055.dcm
1866243750.dcm,3328,2560,../train_images/41507/1866243750.dcm
1998904124.dcm,3328,2560,../train_images/41507/1998904124.dcm
1345969487.dcm,4740,3540,../train_images/41508/1345969487.dcm
2126863704.dcm,4740,3540,../train_images/41508/2126863704.dcm
379727704.dcm,4740,3540,../train_images/41508/379727704.dcm
931706113.dcm,4740,3540,../train_images/41508/931706113.dcm
1092829443.dcm,3328,2560,../train_images/4151/1092829443.dcm
2080476566.dcm,3328,2560,../train_images/4151/2080476566.dcm
874927337.dcm,3328,2560,../train_images/4151/874927337.dcm
918058806.dcm,3328,2560,../train_images/4151/918058806.dcm
1963523182.dcm,2776,2082,../train_images/41530/1963523182.dcm
2029361541.dcm,2776,2082,../train_images/41530/2029361541.dcm
643777101.dcm,2776,2082,../train_images/41530/643777101.dcm
788648186.dcm,2776,2082,../train_images/41530/788648186.dcm
1276128641.dcm,5355,4915,../train_images/41531/1276128641.dcm
1568221718.dcm,5355,4915,../train_images/41531/1568221718.dcm
732290926.dcm,5355,4915,../train_images/41531/732290926.dcm
749983751.dcm,5355,4915,../train_images/41531/749983751.dcm
1151527367.dcm,2776,2082,../train_images/41537/1151527367.dcm
182808013.dcm,2776,2082,../train_images/41537/182808013.dcm
1854156333.dcm,2776,2082,../train_images/41537/1854156333.dcm
1905793134.dcm,2776,2082,../train_images/41537/1905793134.dcm
1452530983.dcm,5355,4915,../train_images/4154/1452530983.dcm
1510936549.dcm,5355,4915,../train_images/4154/1510936549.dcm
173327354.dcm,5355,4915,../train_images/4154/173327354.dcm
1829543131.dcm,5355,4915,../train_images/4154/1829543131.dcm
923336849.dcm,5355,4915,../train_images/4154/923336849.dcm
1038812315.dcm,5355,4915,../train_images/41543/1038812315.dcm
2129511185.dcm,5355,4915,../train_images/41543/2129511185.dcm
401038980.dcm,5355,4915,../train_images/41543/401038980.dcm
60231586.dcm,5355,4915,../train_images/41543/60231586.dcm
1573779000.dcm,4096,3328,../train_images/41554/1573779000.dcm
2111266772.dcm,4096,3328,../train_images/41554/2111266772.dcm
353127838.dcm,4096,3328,../train_images/41554/353127838.dcm
466131065.dcm,4096,3328,../train_images/41554/466131065.dcm
591615159.dcm,4096,3328,../train_images/41554/591615159.dcm
623673208.dcm,4096,3328,../train_images/41554/623673208.dcm
123893327.dcm,2294,1914,../train_images/41555/123893327.dcm
12663467.dcm,2294,1914,../train_images/41555/12663467.dcm
1391398726.dcm,2294,1914,../train_images/41555/1391398726.dcm
1632378192.dcm,2294,1914,../train_images/41555/1632378192.dcm
1156115496.dcm,4096,3328,../train_images/41557/1156115496.dcm
1433909673.dcm,4096,3328,../train_images/41557/1433909673.dcm
1564034062.dcm,4096,3328,../train_images/41557/1564034062.dcm
1568998529.dcm,4096,3328,../train_images/41557/1568998529.dcm
1894230428.dcm,4096,3328,../train_images/41557/1894230428.dcm
548814799.dcm,4096,3328,../train_images/41557/548814799.dcm
754124152.dcm,4096,3328,../train_images/41557/754124152.dcm
890887997.dcm,4096,3328,../train_images/41557/890887997.dcm
1068534852.dcm,3328,2560,../train_images/41560/1068534852.dcm
1072090844.dcm,3328,2560,../train_images/41560/1072090844.dcm
1514161310.dcm,3328,2560,../train_images/41560/1514161310.dcm
1542084939.dcm,3328,2560,../train_images/41560/1542084939.dcm
1864208831.dcm,3328,2560,../train_images/41560/1864208831.dcm
190214811.dcm,3328,2560,../train_images/41560/190214811.dcm
251516993.dcm,3328,2560,../train_images/41560/251516993.dcm
1170510772.dcm,3328,2560,../train_images/41563/1170510772.dcm
1242309259.dcm,3328,2560,../train_images/41563/1242309259.dcm
376245477.dcm,3328,2560,../train_images/41563/376245477.dcm
966127130.dcm,3328,2560,../train_images/41563/966127130.dcm
1629591630.dcm,5355,4915,../train_images/41564/1629591630.dcm
351638250.dcm,5355,4915,../train_images/41564/351638250.dcm
562465839.dcm,5355,4915,../train_images/41564/562465839.dcm
801168862.dcm,5355,4915,../train_images/41564/801168862.dcm
1360644484.dcm,2776,2082,../train_images/41575/1360644484.dcm
2078200137.dcm,2776,2082,../train_images/41575/2078200137.dcm
344403213.dcm,2776,2082,../train_images/41575/344403213.dcm
553496406.dcm,2776,2082,../train_images/41575/553496406.dcm
133759030.dcm,2294,1914,../train_images/41577/133759030.dcm
1813313916.dcm,2294,1914,../train_images/41577/1813313916.dcm
186078501.dcm,2294,1914,../train_images/41577/186078501.dcm
1871117840.dcm,2294,1914,../train_images/41577/1871117840.dcm
23694137.dcm,2294,1914,../train_images/41577/23694137.dcm
337784535.dcm,2294,1914,../train_images/41577/337784535.dcm
511083135.dcm,2294,1914,../train_images/41577/511083135.dcm
612715815.dcm,2294,1914,../train_images/41577/612715815.dcm
144020863.dcm,3328,2560,../train_images/41581/144020863.dcm
1603075551.dcm,3328,2560,../train_images/41581/1603075551.dcm
182846016.dcm,3328,2560,../train_images/41581/182846016.dcm
60078736.dcm,3328,2560,../train_images/41581/60078736.dcm
930778999.dcm,3328,2560,../train_images/41581/930778999.dcm
993341839.dcm,3328,2560,../train_images/41581/993341839.dcm
1944049120.dcm,5355,4915,../train_images/41582/1944049120.dcm
2037401543.dcm,5355,4915,../train_images/41582/2037401543.dcm
529241452.dcm,5355,4915,../train_images/41582/529241452.dcm
938761362.dcm,5355,4915,../train_images/41582/938761362.dcm
1735459739.dcm,2776,2082,../train_images/41584/1735459739.dcm
2075378446.dcm,2776,2082,../train_images/41584/2075378446.dcm
784731834.dcm,2776,2082,../train_images/41584/784731834.dcm
943062334.dcm,2776,2082,../train_images/41584/943062334.dcm
1108110612.dcm,2776,2082,../train_images/41585/1108110612.dcm
1499341911.dcm,2776,2082,../train_images/41585/1499341911.dcm
1815370802.dcm,2776,2082,../train_images/41585/1815370802.dcm
1833902734.dcm,2776,2082,../train_images/41585/1833902734.dcm
2041795657.dcm,2776,2082,../train_images/41585/2041795657.dcm
1063547138.dcm,5355,4915,../train_images/41587/1063547138.dcm
1380334416.dcm,5355,4915,../train_images/41587/1380334416.dcm
314173632.dcm,5355,4915,../train_images/41587/314173632.dcm
668301141.dcm,5355,4915,../train_images/41587/668301141.dcm
1414322782.dcm,4096,3328,../train_images/4159/1414322782.dcm
1474735372.dcm,4096,3328,../train_images/4159/1474735372.dcm
172542566.dcm,4096,3328,../train_images/4159/172542566.dcm
654813094.dcm,4096,3328,../train_images/4159/654813094.dcm
1248256163.dcm,2776,2082,../train_images/41596/1248256163.dcm
1326341264.dcm,2776,2082,../train_images/41596/1326341264.dcm
1341934188.dcm,2776,2082,../train_images/41596/1341934188.dcm
1767038196.dcm,2776,2082,../train_images/41596/1767038196.dcm
1699277194.dcm,4096,3328,../train_images/41597/1699277194.dcm
1769574123.dcm,4096,3328,../train_images/41597/1769574123.dcm
686774447.dcm,4096,3328,../train_images/41597/686774447.dcm
833839635.dcm,4096,3328,../train_images/41597/833839635.dcm
1608374915.dcm,2776,2082,../train_images/41600/1608374915.dcm
1791946953.dcm,2776,2082,../train_images/41600/1791946953.dcm
266323226.dcm,2776,2082,../train_images/41600/266323226.dcm
367309327.dcm,2776,2082,../train_images/41600/367309327.dcm
1058819734.dcm,4096,3328,../train_images/41610/1058819734.dcm
1957729736.dcm,4096,3328,../train_images/41610/1957729736.dcm
2073008084.dcm,4096,3328,../train_images/41610/2073008084.dcm
777491665.dcm,4096,3328,../train_images/41610/777491665.dcm
866373686.dcm,4096,3328,../train_images/41610/866373686.dcm
1233290613.dcm,2294,1914,../train_images/41613/1233290613.dcm
160048609.dcm,2294,1914,../train_images/41613/160048609.dcm
1631013453.dcm,2294,1914,../train_images/41613/1631013453.dcm
171232675.dcm,2294,1914,../train_images/41613/171232675.dcm
1937008550.dcm,2294,1914,../train_images/41613/1937008550.dcm
2049041937.dcm,2294,1914,../train_images/41613/2049041937.dcm
2123018255.dcm,2294,1914,../train_images/41613/2123018255.dcm
219986958.dcm,2294,1914,../train_images/41613/219986958.dcm
678754859.dcm,2294,1914,../train_images/41613/678754859.dcm
969779711.dcm,2294,1914,../train_images/41613/969779711.dcm
1750804144.dcm,2776,2082,../train_images/41614/1750804144.dcm
203375039.dcm,2776,2082,../train_images/41614/203375039.dcm
331921014.dcm,2776,2082,../train_images/41614/331921014.dcm
748385367.dcm,2776,2082,../train_images/41614/748385367.dcm
1488235384.dcm,4096,3328,../train_images/41616/1488235384.dcm
1996777900.dcm,4096,3328,../train_images/41616/1996777900.dcm
445742208.dcm,4096,3328,../train_images/41616/445742208.dcm
766965913.dcm,4096,3328,../train_images/41616/766965913.dcm
1245876579.dcm,3328,2560,../train_images/41617/1245876579.dcm
2014942786.dcm,3328,2560,../train_images/41617/2014942786.dcm
2082569862.dcm,3328,2560,../train_images/41617/2082569862.dcm
38704359.dcm,3328,2560,../train_images/41617/38704359.dcm
524846520.dcm,3328,2560,../train_images/41617/524846520.dcm
755725944.dcm,3328,2560,../train_images/41617/755725944.dcm
1162110691.dcm,4096,3328,../train_images/41618/1162110691.dcm
1619349976.dcm,4096,3328,../train_images/41618/1619349976.dcm
382093195.dcm,4096,3328,../train_images/41618/382093195.dcm
433225582.dcm,4096,3328,../train_images/41618/433225582.dcm
687550778.dcm,4096,3328,../train_images/41618/687550778.dcm
919256318.dcm,4096,3328,../train_images/41618/919256318.dcm
119026332.dcm,4096,3328,../train_images/41621/119026332.dcm
1475360924.dcm,4096,3328,../train_images/41621/1475360924.dcm
1836198658.dcm,4096,3328,../train_images/41621/1836198658.dcm
996311072.dcm,4096,3328,../train_images/41621/996311072.dcm
1124203182.dcm,4096,3328,../train_images/41622/1124203182.dcm
687257901.dcm,4096,3328,../train_images/41622/687257901.dcm
85921434.dcm,4096,3328,../train_images/41622/85921434.dcm
88755695.dcm,4096,3328,../train_images/41622/88755695.dcm
1027400756.dcm,5355,4915,../train_images/41627/1027400756.dcm
382839456.dcm,5355,4915,../train_images/41627/382839456.dcm
847128376.dcm,5355,4915,../train_images/41627/847128376.dcm
888788484.dcm,5355,4915,../train_images/41627/888788484.dcm
1138169867.dcm,4096,3328,../train_images/41630/1138169867.dcm
1351129118.dcm,4096,3328,../train_images/41630/1351129118.dcm
1381950845.dcm,4096,3328,../train_images/41630/1381950845.dcm
1439789806.dcm,4096,3328,../train_images/41630/1439789806.dcm
1539899460.dcm,2776,2082,../train_images/41639/1539899460.dcm
1670717309.dcm,2776,2082,../train_images/41639/1670717309.dcm
1674908423.dcm,2776,2082,../train_images/41639/1674908423.dcm
1969057741.dcm,2776,2082,../train_images/41639/1969057741.dcm
1053086089.dcm,5355,4915,../train_images/41645/1053086089.dcm
1156879753.dcm,5355,4915,../train_images/41645/1156879753.dcm
1983007116.dcm,5355,4915,../train_images/41645/1983007116.dcm
291396611.dcm,5355,4915,../train_images/41645/291396611.dcm
1064656380.dcm,3328,2560,../train_images/41646/1064656380.dcm
1213478277.dcm,4096,3328,../train_images/41646/1213478277.dcm
145950329.dcm,3328,2560,../train_images/41646/145950329.dcm
1934976554.dcm,4096,3328,../train_images/41646/1934976554.dcm
731635843.dcm,3328,2560,../train_images/41646/731635843.dcm
1330615132.dcm,4096,3328,../train_images/41647/1330615132.dcm
1373434747.dcm,4096,3328,../train_images/41647/1373434747.dcm
1439536065.dcm,4096,3328,../train_images/41647/1439536065.dcm
1821746684.dcm,4096,3328,../train_images/41647/1821746684.dcm
1884352655.dcm,4096,3328,../train_images/41647/1884352655.dcm
2115055383.dcm,4096,3328,../train_images/41647/2115055383.dcm
502713799.dcm,4096,3328,../train_images/41647/502713799.dcm
757024574.dcm,4096,3328,../train_images/41647/757024574.dcm
979922578.dcm,4096,3328,../train_images/41647/979922578.dcm
1311876163.dcm,3062,2394,../train_images/41655/1311876163.dcm
1908261850.dcm,3062,2394,../train_images/41655/1908261850.dcm
265886680.dcm,3062,2394,../train_images/41655/265886680.dcm
758243637.dcm,3062,2394,../train_images/41655/758243637.dcm
144622564.dcm,2776,2082,../train_images/41660/144622564.dcm
1776437625.dcm,2776,2082,../train_images/41660/1776437625.dcm
2013650186.dcm,2776,2082,../train_images/41660/2013650186.dcm
623223849.dcm,2776,2082,../train_images/41660/623223849.dcm
930298286.dcm,2776,2082,../train_images/41660/930298286.dcm
